@relation matrizes
@attribute p0 numeric
@attribute p1 numeric
@attribute p2 numeric
@attribute p3 numeric
@attribute p4 numeric
@attribute p5 numeric
@attribute p6 numeric
@attribute p7 numeric
@attribute p8 numeric
@attribute p9 numeric
@attribute p10 numeric
@attribute p11 numeric
@attribute p12 numeric
@attribute p13 numeric
@attribute p14 numeric
@attribute p15 numeric
@attribute p16 numeric
@attribute p17 numeric
@attribute p18 numeric
@attribute p19 numeric
@attribute p20 numeric
@attribute p21 numeric
@attribute p22 numeric
@attribute p23 numeric
@attribute p24 numeric
@attribute p25 numeric
@attribute p26 numeric
@attribute p27 numeric
@attribute p28 numeric
@attribute p29 numeric
@attribute p30 numeric
@attribute p31 numeric
@attribute p32 numeric
@attribute p33 numeric
@attribute p34 numeric
@attribute p35 numeric
@attribute p36 numeric
@attribute p37 numeric
@attribute p38 numeric
@attribute p39 numeric
@attribute p40 numeric
@attribute p41 numeric
@attribute p42 numeric
@attribute p43 numeric
@attribute p44 numeric
@attribute p45 numeric
@attribute p46 numeric
@attribute p47 numeric
@attribute p48 numeric
@attribute p49 numeric
@attribute p50 numeric
@attribute p51 numeric
@attribute p52 numeric
@attribute p53 numeric
@attribute p54 numeric
@attribute p55 numeric
@attribute p56 numeric
@attribute p57 numeric
@attribute p58 numeric
@attribute p59 numeric
@attribute p60 numeric
@attribute p61 numeric
@attribute p62 numeric
@attribute p63 numeric
@attribute class {stroma,epithelium,unknown}
@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935,211,0,0,0,0,0,0,144,15595,1334,0,0,0,0,1,152,585,58340,1829,0,0,0,0,2,679,1924,139880,2656,0,0,0,0,43,1448,6627,242306,181,0,0,0,0,87,37,2853,10752,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,11,1080,129,0,0,0,0,0,13,104,11356,600,0,0,0,0,1,430,392,31445,860,0,0,0,1,24,866,1369,93922,323,0,0,0,0,169,12,2616,20728,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,34,0,0,0,0,0,0,161,17274,1917,0,0,0,0,0,461,1513,160536,1996,0,0,0,0,3,1005,4751,146867,452,0,0,0,1,28,401,2901,25970,2,0,0,0,0,0,0,75,141,epithelium

0,0,0,0,0,0,0,0,0,74,9,0,0,0,0,0,0,7,1294,216,0,0,0,0,0,4,481,101318,4518,0,0,0,0,0,501,6126,250873,1876,0,0,0,0,0,948,7708,165279,1639,0,0,0,0,19,409,4279,99546,58,0,0,0,0,94,46,634,16269,epithelium

0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,56,1856,103,0,0,0,0,0,5,138,6418,348,0,0,0,0,0,87,247,17488,636,0,0,0,0,0,505,565,43200,1078,0,0,0,2,29,822,1833,119452,355,0,0,0,1,107,38,3319,20327,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,4,0,0,0,0,0,0,13,772,215,0,0,0,0,0,95,243,36301,1241,0,0,0,0,2,788,1810,96688,383,0,0,0,0,21,375,2478,23058,13,0,0,0,1,60,54,161,1619,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,19,0,0,0,0,0,0,11,4146,280,0,0,0,0,0,60,331,31381,891,0,0,0,0,1,810,1135,126257,1116,0,0,0,1,31,991,4546,136357,46,0,0,0,0,116,18,619,7677,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5927,272,0,0,0,0,0,6,877,33249,142,0,0,0,0,0,181,745,9360,13,0,0,0,0,0,48,115,700,2,0,0,0,0,1,4,6,68,0,0,0,0,0,0,0,0,0,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1207,67,0,0,0,0,0,2,210,7312,193,0,0,0,0,0,127,409,26261,929,0,0,0,0,0,573,851,85478,562,0,0,0,1,11,504,2023,97951,238,0,0,0,0,216,185,2435,41554,epithelium

0,0,0,0,0,0,0,0,0,24,37,0,0,0,0,0,0,191,27359,494,0,0,0,0,0,14,1582,28186,79,0,0,0,0,1,111,414,6662,41,0,0,0,0,0,54,134,3263,17,0,0,0,0,4,35,72,838,0,0,0,0,1,24,4,18,37,epithelium

0,0,0,0,0,0,0,0,0,36,2,0,0,0,0,0,0,68,2929,112,0,0,0,0,0,1,449,28710,590,0,0,0,0,1,570,1555,131625,440,0,0,0,0,0,538,2353,84775,294,0,0,0,0,12,212,1140,41406,24,0,0,0,0,13,0,362,5384,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,78,0,0,0,0,0,1,44,5356,378,0,0,0,0,0,60,230,29613,1424,0,0,0,0,1,598,747,99727,1615,0,0,0,1,41,1700,3836,333039,1025,0,0,0,1,328,8,8657,58738,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,110,0,0,0,0,0,0,112,6377,330,0,0,0,0,1,111,335,16653,500,0,0,0,0,1,457,557,39833,407,0,0,0,2,29,497,1706,41138,2,0,0,0,0,4,0,126,168,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,36,0,0,0,0,0,0,9,1897,208,0,0,0,0,0,11,68,7274,591,0,0,0,0,1,174,194,18693,529,0,0,0,2,16,938,744,99567,2467,0,0,0,0,848,205,5155,177228,stroma

118,11,0,0,0,0,0,0,37,25228,1165,0,0,0,0,0,0,1704,139710,2281,0,0,0,0,0,58,5540,171212,747,0,0,0,0,0,245,3665,43357,137,0,0,0,0,0,112,549,8754,18,0,0,0,0,1,33,209,1777,2,0,0,0,0,0,0,50,324,epithelium

0,0,0,0,0,0,0,0,0,101,31,0,0,0,0,0,0,155,15139,1394,0,0,0,0,0,15,1582,221278,7360,0,0,0,0,0,895,10634,438189,2566,0,0,0,0,0,822,11272,161901,274,0,0,0,0,11,59,1833,15333,20,0,0,0,0,0,0,203,3849,epithelium

0,0,0,0,0,0,0,0,0,703,25,0,0,0,0,0,0,414,84754,1228,0,0,0,0,0,47,5430,155469,248,0,0,0,0,0,180,1240,28747,99,0,0,0,0,1,88,424,15294,23,0,0,0,1,0,90,242,6546,1,0,0,0,0,32,24,40,560,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,761,97,0,0,0,0,0,3,133,6371,122,0,0,0,0,0,86,303,14034,180,0,0,0,0,2,560,462,39627,95,0,0,0,0,7,103,894,5840,0,0,0,0,0,0,0,0,0,stroma

0,0,0,0,0,0,0,0,0,20,17,0,0,0,0,0,0,58,2766,215,0,0,0,0,0,5,289,14929,314,0,0,0,0,1,154,600,39852,379,0,0,0,0,2,680,1321,50448,132,0,0,0,0,7,83,761,9944,6,0,0,0,0,11,5,151,754,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,4637,129,0,0,0,0,0,12,537,46843,287,0,0,0,0,1,265,1519,25053,6,0,0,0,0,2,161,49,2007,5,0,0,0,0,4,37,42,602,0,0,0,0,0,0,0,0,0,epithelium

0,0,0,0,0,0,0,0,0,108,1,0,0,0,0,0,0,323,41774,637,0,0,0,0,0,24,2028,47559,221,0,0,0,0,0,103,802,16986,93,0,0,0,0,0,166,336,10195,42,0,0,0,0,5,87,218,3246,2,0,0,0,1,14,97,66,1246,epithelium

0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,84,15821,1175,0,0,0,0,0,10,1804,370168,5090,0,0,0,0,0,741,14763,336796,801,0,0,0,0,0,516,3727,77452,281,0,0,0,0,34,288,1590,33200,52,0,0,0,3,267,195,469,29585,epithelium

0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,17,2107,125,0,0,0,0,0,6,248,23609,583,0,0,0,0,0,218,1005,61629,513,0,0,0,0,1,795,1686,77979,166,0,0,0,2,23,146,1358,13170,2,0,0,0,0,1,0,42,317,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,267,38,0,0,0,0,0,1,79,7006,226,0,0,0,0,1,91,471,22445,250,0,0,0,0,1,399,795,21145,31,0,0,0,0,7,81,259,2660,1,0,0,0,2,51,0,45,289,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,17,0,0,0,0,0,2,109,5876,284,0,0,0,0,0,130,390,22591,136,0,0,0,0,3,301,539,13663,67,0,0,0,0,12,170,276,6338,27,0,0,0,1,63,0,161,1938,epithelium

0,0,0,0,0,0,0,0,0,1916,92,0,0,0,0,0,0,416,26451,107,0,0,0,0,0,16,724,10297,30,0,0,0,0,0,63,194,4676,14,0,0,0,0,0,177,127,4497,4,0,0,0,1,5,53,89,1198,3,0,0,0,0,44,0,11,324,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,24,0,0,0,0,0,0,5,8994,1121,0,0,0,0,0,108,951,64845,873,0,0,0,0,1,722,1955,51707,199,0,0,0,3,28,357,1253,15041,20,0,0,0,0,1,0,168,1559,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,147,23,0,0,0,0,0,0,425,39861,1328,0,0,0,0,1,414,2279,71735,307,0,0,0,0,2,254,1127,25138,49,0,0,0,1,11,206,352,4071,6,0,0,0,0,22,0,58,775,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,0,0,0,0,0,2,260,8540,654,0,0,0,0,1,271,682,30758,153,0,0,0,0,1,155,874,8135,1,0,0,0,0,0,0,23,81,0,0,0,0,0,0,0,1,0,epithelium

0,0,0,0,0,0,0,0,0,369,43,0,0,0,0,0,0,144,17553,1515,0,0,0,0,0,7,1436,157265,3195,0,0,0,0,1,531,6251,188354,929,0,0,0,0,1,718,4863,87446,164,0,0,0,0,22,291,1037,14402,18,0,0,0,0,16,0,306,6629,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,680,143,0,0,0,0,0,3,94,4725,143,0,0,0,0,0,102,273,11398,148,0,0,0,0,2,397,564,16318,2,0,0,0,0,0,4,63,264,0,0,0,0,0,0,0,0,0,stroma

0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,18,926,149,0,0,0,0,0,8,159,7168,412,0,0,0,0,1,130,322,24681,750,0,0,0,0,0,531,718,82428,2067,0,0,0,2,36,1316,3623,224399,102,0,0,0,0,46,12,2736,9662,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1045,389,0,0,0,0,0,21,624,38736,192,0,0,0,0,0,199,976,12428,17,0,0,0,0,2,72,156,1198,0,0,0,0,1,6,29,15,51,0,0,0,0,0,1,0,0,0,epithelium

0,0,0,0,0,0,0,0,0,9470,435,0,0,0,0,0,0,1639,182441,338,0,0,0,0,0,16,2899,70395,153,0,0,0,0,0,162,848,17850,35,0,0,0,0,0,64,246,7338,32,0,0,0,0,2,55,113,3727,21,0,0,0,0,61,205,113,10478,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267,66,0,0,0,0,0,1,412,47147,1875,0,0,0,0,0,748,2668,106838,128,0,0,0,0,0,145,1582,10705,15,0,0,0,0,1,71,97,957,0,0,0,0,0,0,0,1,0,epithelium

0,0,0,0,0,0,0,0,0,493,13,0,0,0,0,0,0,63,4273,264,0,0,0,0,0,1,495,74230,2924,0,0,0,0,0,646,3906,219938,1214,0,0,0,0,1,573,5130,82002,362,0,0,0,0,10,311,1157,25766,99,0,0,0,1,36,97,643,22913,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,37,3924,563,0,0,0,0,1,58,246,40694,1490,0,0,0,0,1,533,1294,87468,1567,0,0,0,0,31,1537,3837,240014,364,0,0,0,1,199,12,4286,20146,stroma

0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,5,2791,382,0,0,0,0,0,5,806,104124,1497,0,0,0,0,1,448,3667,103645,557,0,0,0,0,2,358,2024,46453,261,0,0,0,0,13,283,1069,19639,80,0,0,0,0,114,50,433,13783,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,90,721,73,0,0,0,0,1,108,124,4636,232,0,0,0,0,1,270,250,18660,228,0,0,0,1,17,222,422,18827,121,0,0,0,0,169,3,706,15366,epithelium

0,0,0,0,0,0,0,0,0,84,11,0,0,0,0,0,0,13,411,61,0,0,0,0,0,3,95,9726,1032,0,0,0,0,1,147,658,36768,1240,0,0,0,0,1,551,1236,60699,699,0,0,0,2,40,547,3196,57103,8,0,0,0,0,16,1,300,493,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,507,66,0,0,0,0,0,22,98,2452,81,0,0,0,0,3,361,105,18398,199,0,0,0,1,19,226,959,10342,0,0,0,0,0,0,0,0,0,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,28,0,0,0,0,0,0,38,3081,382,0,0,0,0,0,42,145,11742,516,0,0,0,0,0,281,320,25746,1082,0,0,0,1,30,1014,1246,105311,422,0,0,0,1,195,0,4426,18999,stroma

0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,63,2944,127,0,0,0,0,0,10,463,34919,1296,0,0,0,0,1,486,2116,90142,364,0,0,0,0,1,292,1684,36079,27,0,0,0,0,5,18,377,3222,1,0,0,0,0,0,0,31,44,epithelium

0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,2380,265,0,0,0,0,0,1,746,68309,1103,0,0,0,0,1,362,2563,61810,253,0,0,0,0,1,200,1227,19893,40,0,0,0,0,4,121,334,4700,7,0,0,0,0,22,43,25,2039,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,269,78,0,0,0,0,0,2,331,22525,266,0,0,0,0,0,177,849,22263,37,0,0,0,0,1,117,225,2218,0,0,0,0,1,8,63,31,687,5,0,0,0,2,79,4,29,347,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,539,43,0,0,0,0,0,2,126,6956,277,0,0,0,0,0,108,321,24189,433,0,0,0,0,0,545,674,53000,593,0,0,0,2,16,548,1924,57446,2,0,0,0,0,8,0,168,232,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3658,449,0,0,0,0,0,5,869,90866,927,0,0,0,0,0,267,2403,64213,344,0,0,0,0,2,382,1254,26198,221,0,0,0,1,6,260,525,19790,73,0,0,0,0,97,4,535,5179,epithelium

0,0,0,0,0,0,0,0,0,114,69,0,0,0,0,0,0,575,79197,983,0,0,0,0,0,10,2994,75034,502,0,0,0,0,1,225,2046,40597,300,0,0,0,0,1,220,765,22129,24,0,0,0,0,1,4,281,3367,0,0,0,0,0,0,0,2,0,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,103,0,0,0,0,0,1,352,25534,497,0,0,0,0,1,229,1224,31033,128,0,0,0,0,1,195,637,7464,1,0,0,0,1,4,42,20,102,0,0,0,0,0,0,0,0,0,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,86,26,0,0,0,0,0,2,41,1185,89,0,0,0,0,0,43,97,3878,105,0,0,0,0,2,258,127,11918,174,0,0,0,0,29,240,650,11567,9,0,0,0,0,7,0,120,489,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,12,0,0,0,0,0,2,13,1083,95,0,0,0,0,0,47,101,5121,185,0,0,0,0,0,223,160,22543,836,0,0,0,1,25,1040,1151,109507,48,0,0,0,1,95,3,1244,4601,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,193,55,0,0,0,0,0,1,178,18735,1607,0,0,0,0,0,380,1447,125116,860,0,0,0,0,0,496,3457,50220,214,0,0,0,3,13,288,783,13935,61,0,0,0,0,25,3,342,5301,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,24,0,0,0,0,0,2,129,6651,331,0,0,0,0,0,95,521,36356,237,0,0,0,0,1,399,969,21202,37,0,0,0,1,24,216,315,3788,7,0,0,0,0,16,7,45,252,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,4948,587,0,0,0,0,0,12,1012,54546,633,0,0,0,0,0,229,1742,41513,141,0,0,0,0,2,81,776,12372,13,0,0,0,0,1,32,145,1184,0,0,0,0,0,3,0,5,0,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,240,8,0,0,0,0,0,5,12,761,46,0,0,0,0,0,216,37,19317,652,0,0,0,3,17,992,1068,100630,35,0,0,0,1,102,67,675,4705,epithelium

0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,56,5753,301,0,0,0,0,0,10,380,14786,326,0,0,0,0,0,115,586,19362,195,0,0,0,0,2,410,787,16181,6,0,0,0,1,9,21,284,927,0,0,0,0,0,0,0,0,0,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,26,0,0,0,0,0,0,84,5689,247,0,0,0,0,0,115,293,23807,451,0,0,0,0,3,560,800,46857,258,0,0,0,0,23,322,1283,18798,6,0,0,0,0,17,2,62,680,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,55,3923,280,0,0,0,0,0,156,360,42763,980,0,0,0,0,2,802,1435,130330,1187,0,0,0,1,28,556,4167,88432,90,0,0,0,1,114,201,1020,15784,stroma

0,0,0,0,0,0,0,0,0,1039,110,0,0,0,0,0,0,339,48927,169,0,0,0,0,0,7,1096,20145,94,0,0,0,0,0,82,419,9588,56,0,0,0,0,1,176,167,6104,16,0,0,0,0,5,174,59,2223,8,0,0,0,2,175,9,47,2705,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,24,1063,93,0,0,0,0,0,48,129,8489,201,0,0,0,0,1,544,320,57941,671,0,0,0,3,40,661,2463,53607,0,0,0,0,0,2,0,38,36,stroma

0,0,0,0,0,0,0,0,0,1176,181,0,0,0,0,0,0,135,39252,2424,0,0,0,0,0,8,2673,204732,1794,0,0,0,0,0,576,6949,115289,333,0,0,0,0,2,401,2137,27274,39,0,0,0,0,5,22,459,2194,0,0,0,0,0,0,0,11,255,epithelium

0,0,0,0,0,0,0,0,0,17,6,0,0,0,0,0,0,197,39485,1893,0,0,0,0,0,16,3536,161173,726,0,0,0,0,1,262,3137,60637,144,0,0,0,0,1,98,921,15150,83,0,0,0,1,4,73,277,5322,0,0,0,0,0,1,0,29,32,epithelium

0,0,0,0,0,0,0,0,0,791,69,0,0,0,0,0,0,103,32918,3053,0,0,0,0,0,14,2480,254784,4075,0,0,0,0,1,656,9085,264223,1244,0,0,0,0,0,625,5534,73029,331,0,0,0,0,26,369,1619,33319,29,0,0,0,1,129,89,475,3153,epithelium

0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,2497,269,0,0,0,0,0,6,171,13246,808,0,0,0,0,0,109,462,30658,606,0,0,0,0,1,1021,1100,136116,1918,0,0,0,2,59,1096,7290,218537,0,0,0,0,0,0,0,35,6,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,309,71,0,0,0,0,0,1,317,11317,739,0,0,0,0,1,326,769,40414,106,0,0,0,0,2,117,1286,8015,3,0,0,0,0,0,0,38,166,0,0,0,0,0,0,0,0,0,epithelium

0,0,0,0,0,0,0,0,0,79,4,0,0,0,0,0,0,4,2743,227,0,0,0,0,0,2,215,13833,505,0,0,0,0,0,174,547,36755,871,0,0,0,0,0,922,1276,123944,1292,0,0,0,1,27,593,3759,104074,129,0,0,0,1,68,7,1815,15269,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2175,236,0,0,0,0,1,139,318,25178,272,0,0,0,0,2,284,732,22409,69,0,0,0,0,11,175,288,6226,83,0,0,0,1,153,33,281,7216,epithelium

0,0,0,0,0,0,0,0,0,550,20,0,0,0,0,0,0,69,6260,819,0,0,0,0,0,4,1202,142500,4078,0,0,0,0,3,951,7081,257021,1537,0,0,0,0,0,376,6229,111182,91,0,0,0,0,3,1,1003,5898,16,0,0,0,0,0,0,94,2834,epithelium

0,0,0,0,0,0,0,0,0,302,34,0,0,0,0,0,0,389,24471,322,0,0,0,0,0,13,1075,27813,84,0,0,0,0,0,134,624,11238,23,0,0,0,0,0,112,173,2864,1,0,0,0,2,1,9,3,9,0,0,0,0,0,0,0,0,0,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,98,15,0,0,0,0,0,0,19,1732,263,0,0,0,0,0,20,137,8528,412,0,0,0,0,0,380,251,42478,1497,0,0,0,3,26,1430,1894,192664,504,0,0,0,0,114,26,4291,26754,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,141,0,0,0,0,0,1,357,30792,737,0,0,0,0,2,255,1645,39960,298,0,0,0,0,0,305,1086,14202,9,0,0,0,1,10,71,241,1153,0,0,0,0,0,13,0,9,167,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,736,118,0,0,0,0,0,22,83,10252,401,0,0,0,0,2,350,348,34372,861,0,0,0,1,8,917,1220,97625,237,0,0,0,0,218,80,1939,25341,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,55,0,0,0,0,0,0,63,5845,331,0,0,0,0,0,33,283,22772,571,0,0,0,0,3,793,623,76182,913,0,0,0,0,45,806,3079,108785,46,0,0,0,0,21,0,730,2413,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,132,38,0,0,0,0,0,12,48,3012,344,0,0,0,0,1,292,114,38267,2545,0,0,0,1,26,1748,2001,290000,1438,0,0,0,0,376,87,7801,78778,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,5,0,0,0,0,0,0,23,679,115,0,0,0,0,0,24,66,5046,366,0,0,0,0,0,252,136,19710,579,0,0,0,2,17,956,800,116419,990,0,0,0,1,405,150,5015,72409,stroma

0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,40,3474,347,0,0,0,0,0,5,309,18917,835,0,0,0,0,0,186,796,41193,717,0,0,0,0,4,1185,1775,177282,584,0,0,0,0,33,128,5364,30380,0,0,0,0,0,0,0,0,0,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1332,171,0,0,0,0,0,5,149,7955,442,0,0,0,0,0,76,266,16009,407,0,0,0,0,1,491,619,43463,430,0,0,0,2,31,445,1963,35679,0,0,0,0,0,4,0,145,112,stroma

0,0,0,0,0,0,0,0,0,31,9,0,0,0,0,0,0,2,1734,222,0,0,0,0,0,0,702,77295,2108,0,0,0,0,1,618,3713,132102,358,0,0,0,0,1,386,2459,41010,65,0,0,0,2,14,91,555,4807,0,0,0,0,0,0,0,25,14,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,39,0,0,0,0,0,0,32,5745,789,0,0,0,0,1,59,307,26150,1421,0,0,0,0,1,352,865,52125,867,0,0,0,1,33,1205,2446,129316,228,0,0,0,1,105,0,3542,10500,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,29,0,0,0,0,0,0,81,13476,1610,0,0,0,0,0,196,729,68049,2999,0,0,0,0,0,765,1836,153759,3315,0,0,0,0,48,2028,6143,529376,3883,0,0,0,1,633,38,18770,236575,stroma

0,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,0,11,2301,430,0,0,0,0,0,1,662,43768,1129,0,0,0,0,1,415,2021,73039,565,0,0,0,0,3,338,2227,41506,13,0,0,0,0,3,41,339,913,0,0,0,0,0,0,0,0,0,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,823,231,0,0,0,0,0,220,574,38179,997,0,0,0,0,1,511,1826,58606,660,0,0,0,2,18,313,2050,43890,225,0,0,0,0,29,0,1008,24538,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,304,132,0,0,0,0,0,0,429,34359,839,0,0,0,0,1,467,2016,81354,468,0,0,0,0,2,293,1816,36604,43,0,0,0,1,11,90,238,4934,17,0,0,0,0,5,0,93,6039,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,2,345,22,0,0,0,0,1,18,28,1817,106,0,0,0,0,1,142,86,10391,320,0,0,0,2,6,696,503,47529,109,0,0,0,0,94,55,852,6023,stroma

0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,535,65,0,0,0,0,0,2,61,2325,164,0,0,0,0,0,63,109,5490,147,0,0,0,0,2,291,164,14326,428,0,0,0,1,9,593,823,59230,93,0,0,0,1,71,8,1031,5158,stroma

0,0,0,0,0,0,0,0,0,113,43,0,0,0,0,0,0,73,8052,943,0,0,0,0,0,4,1009,86349,1954,0,0,0,0,0,368,3598,102905,797,0,0,0,0,2,548,2589,42045,160,0,0,0,0,17,146,798,10384,18,0,0,0,0,6,0,403,5518,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,876,100,0,0,0,0,0,2,160,5656,276,0,0,0,0,1,46,193,13197,409,0,0,0,0,1,406,514,41847,593,0,0,0,2,20,548,1653,34935,7,0,0,0,0,4,0,295,644,stroma

0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,101,14757,1242,0,0,0,0,0,12,1578,97293,660,0,0,0,0,1,347,2917,46963,138,0,0,0,0,0,116,1074,13420,9,0,0,0,0,1,6,129,1819,2,0,0,0,0,0,0,35,129,epithelium

0,0,0,0,0,0,0,0,0,208,8,0,0,0,0,0,0,233,21767,1740,0,0,0,0,0,13,2213,178488,1349,0,0,0,0,0,461,4581,109741,184,0,0,0,0,1,259,1210,11533,45,0,0,0,0,2,50,198,2688,0,0,0,0,0,0,0,8,0,epithelium

0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,35,1187,102,0,0,0,0,0,1,112,4431,154,0,0,0,0,1,99,222,6868,103,0,0,0,0,2,276,300,11904,119,0,0,0,0,14,129,475,6945,0,0,0,0,0,0,0,7,0,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,38,0,0,0,0,0,1,272,31289,1695,0,0,0,0,0,476,2206,77471,241,0,0,0,0,3,347,1512,15594,35,0,0,0,0,8,65,217,2341,1,0,0,0,0,17,11,32,417,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,640,44,0,0,0,0,0,1,87,2817,91,0,0,0,0,1,47,119,7246,93,0,0,0,0,2,330,171,17973,174,0,0,0,0,17,414,613,35744,25,0,0,0,0,35,0,395,2562,stroma

0,0,0,0,0,0,0,0,0,1919,67,0,0,0,0,0,1,822,73567,1053,0,0,0,0,0,42,3118,83780,272,0,0,0,0,0,138,1348,23098,75,0,0,0,0,0,12,464,9084,3,0,0,0,0,0,0,115,823,0,0,0,0,0,0,0,8,0,epithelium

0,0,0,0,0,0,0,0,0,278,62,0,0,0,0,0,0,223,18795,1005,0,0,0,0,0,18,1330,76283,799,0,0,0,0,0,239,2483,40580,182,0,0,0,0,1,263,912,10442,28,0,0,0,0,7,65,276,1896,7,0,0,0,0,30,33,59,520,epithelium

